x,y,z
3312.5,4875,712.4596518
3375,4875,712.1448898
3437.5,4875,706.811499
3500,4875,698.75104
3562.5,4875,696.3262051
3625,4875,695.0633944
3687.5,4875,695.0377272
3750,4875,690.5130468
3812.5,4875,683.0753006
3875,4875,668.7202151
3937.5,4875,661.8769287
4000,4875,650.9776192
4062.5,4875,652.6460069
4125,4875,650.0114827
4187.5,4875,635.069898
4250,4875,622.5334461
4312.5,4875,611.1809157
4375,4875,607.7735379
4437.5,4875,593.1377618
4500,4875,581.6314216
4562.5,4875,585.4021891
4625,4875,599.7420659
4687.5,4875,607.2972833
4750,4875,614.9662888
4812.5,4875,625.4596188
4875,4875,634.972474
4937.5,4875,636.1043574
5000,4875,635.2579702
5062.5,4875,641.6168138
5125,4875,641.8978057
5187.5,4875,642.6799751
5250,4875,653.3549222
5312.5,4875,656.5418972
5375,4875,650.8580599
5437.5,4875,655.671738
5500,4875,644.1728008
5562.5,4875,646.798995
5625,4875,646.8590195
5687.5,4875,646.1404007
5750,4875,643.3886036
5812.5,4875,645.5062266
5875,4875,645.3287329
5937.5,4875,641.811661
6000,4875,647.0167694
6062.5,4875,643.866929
6125,4875,638.6662458
6187.5,4875,629.3806917
6250,4875,628.7520963
6312.5,4875,639.2071339
6375,4875,651.0205329
6437.5,4875,649.1977493
6500,4875,657.9882138
6562.5,4875,656.5707209
6625,4875,656.1323697
6687.5,4875,661.6314638
6750,4875,669.5374416
6812.5,4875,668.0499193
6875,4875,664.735776
6937.5,4875,662.8566173
7000,4875,656.3117302
7062.5,4875,655.2711454
7125,4875,655.8089836
7187.5,4875,653.478343
7250,4875,648.452706
7312.5,4875,647.1902904
7375,4875,638.4419513
7437.5,4875,641.3582853
7500,4875,633.0746826
7562.5,4875,630.6244037
7625,4875,629.4070905
7687.5,4875,626.7655555
7750,4875,621.5382942
7812.5,4875,618.2075802
7875,4875,616.1993406
7937.5,4875,616.041791
8000,4875,615.4626029
8062.5,4875,601.2387423
8125,4875,596.8133766
8187.5,4875,584.6205126
8250,4875,558.4418669
8312.5,4875,548.4792193
8375,4875,543.0219029
8437.5,4875,528.8044992
8500,4875,524.5288468
8562.5,4875,516.703066
8625,4875,497.7292228
8687.5,4875,484.4585869
8750,4875,476.3233999
8812.5,4875,460.2287539
8875,4875,454.3596819
8937.5,4875,438.1470689
9000,4875,421.7618343
1000,4937.5,893.490349
1062.5,4937.5,888.3610616
1125,4937.5,881.0299059
1187.5,4937.5,870.8790119
1250,4937.5,865.0860505
1312.5,4937.5,866.7271227
1375,4937.5,864.4937792
1437.5,4937.5,862.1875359
1500,4937.5,858.4560355
1562.5,4937.5,847.6039969
1625,4937.5,846.1475033
1687.5,4937.5,844.3886051
1750,4937.5,830.5792016
1812.5,4937.5,830.7103633
1875,4937.5,831.708793
1937.5,4937.5,830.7261885
2000,4937.5,836.2866905
2062.5,4937.5,835.7560287
2125,4937.5,830.1766573
2187.5,4937.5,822.1403714
2250,4937.5,809.9596268
2312.5,4937.5,812.9378439
2375,4937.5,804.7522774
2437.5,4937.5,801.50718
2500,4937.5,810.4952105
2562.5,4937.5,808.9499262
2625,4937.5,806.3670273
2687.5,4937.5,797.5966224
2750,4937.5,799.3926353
2812.5,4937.5,789.4372099
2875,4937.5,797.3404129
2937.5,4937.5,781.3806466
3000,4937.5,780.5840359
3062.5,4937.5,775.4480862
3125,4937.5,768.9036753
3187.5,4937.5,752.1568601
3250,4937.5,733.1910318
3312.5,4937.5,724.213358
3375,4937.5,714.8030675
3437.5,4937.5,707.3840091
3500,4937.5,713.4542081
3562.5,4937.5,712.9508986
3625,4937.5,704.1426579
3687.5,4937.5,707.7170135
3750,4937.5,704.0414484
3812.5,4937.5,689.0053259
3875,4937.5,677.419653
3937.5,4937.5,670.437394
4000,4937.5,663.7029244
4062.5,4937.5,667.4534432
4125,4937.5,658.8292366
4187.5,4937.5,644.1115787
4250,4937.5,618.8917511
4312.5,4937.5,615.9413344
4375,4937.5,606.6973111
4437.5,4937.5,595.9510477
4500,4937.5,585.9531157
4562.5,4937.5,588.6223869
4625,4937.5,595.1034015
4687.5,4937.5,598.215641
4750,4937.5,604.8375669
4812.5,4937.5,610.4946879
4875,4937.5,624.1859105
4937.5,4937.5,628.9612497
5000,4937.5,636.1807038
5062.5,4937.5,643.4861399
5125,4937.5,645.9279069
5187.5,4937.5,652.0258322
5250,4937.5,656.1296238
5312.5,4937.5,650.5646623
5375,4937.5,653.160351
5437.5,4937.5,654.185944
5500,4937.5,646.6229506
5562.5,4937.5,650.6798571
5625,4937.5,660.2551494
5687.5,4937.5,658.8322786
5750,4937.5,653.4408568
5812.5,4937.5,649.3438207
5875,4937.5,641.2737608
5937.5,4937.5,645.4894602
6000,4937.5,645.5382565
6062.5,4937.5,641.3851046
6125,4937.5,641.3447465
6187.5,4937.5,634.9137064
6250,4937.5,631.2096498
6312.5,4937.5,642.4636392
6375,4937.5,648.3650883
6437.5,4937.5,651.5647882
6500,4937.5,660.889992
6562.5,4937.5,662.8351027
6625,4937.5,672.0746856
6687.5,4937.5,670.7918709
6750,4937.5,673.5613329
6812.5,4937.5,678.4878236
6875,4937.5,682.3981736
6937.5,4937.5,680.1641359
7000,4937.5,675.1875913
7062.5,4937.5,672.7563723
7125,4937.5,676.9985756
7187.5,4937.5,675.0999232
7250,4937.5,676.0831843
7312.5,4937.5,663.8629297
7375,4937.5,656.0593106
7437.5,4937.5,651.537489
7500,4937.5,646.4106557
7562.5,4937.5,634.5491133
7625,4937.5,633.8112453
7687.5,4937.5,630.9038413
7750,4937.5,627.7396894
7812.5,4937.5,629.701388
7875,4937.5,621.6216834
7937.5,4937.5,612.9320391
8000,4937.5,610.873683
8062.5,4937.5,606.5960523
8125,4937.5,591.5362991
8187.5,4937.5,576.9340781
8250,4937.5,568.8968571
8312.5,4937.5,561.5267223
8375,4937.5,553.8957399
8437.5,4937.5,540.587871
8500,4937.5,537.9252563
8562.5,4937.5,522.6656682
8625,4937.5,496.9088168
8687.5,4937.5,480.6206448
8750,4937.5,470.4674695
8812.5,4937.5,459.6185755
8875,4937.5,447.0822232
8937.5,4937.5,431.508867
9000,4937.5,412.7388787
1000,5000,919.1553028
1062.5,5000,914.1604479
1125,5000,906.0810834
1187.5,5000,893.3510056
1250,5000,887.0194483
1312.5,5000,882.1012213
1375,5000,881.5067602
1437.5,5000,875.9860232
1500,5000,875.1028963
1562.5,5000,866.5921419
1625,5000,865.6278037
1687.5,5000,860.5106135
1750,5000,856.4336728
1812.5,5000,849.0129947
1875,5000,841.5447504
1937.5,5000,840.1949234
2000,5000,840.13085
2062.5,5000,846.3528976
2125,5000,841.0791773
2187.5,5000,832.1258359
2250,5000,823.8705687
2312.5,5000,823.2510452
2375,5000,820.261164
2437.5,5000,822.1923968
2500,5000,830.5462348
2562.5,5000,826.7949028
2625,5000,824.6773573
2687.5,5000,815.1339031
2750,5000,814.7534885
2812.5,5000,807.1750726
2875,5000,811.7529496
2937.5,5000,798.1445159
3000,5000,794.9761161
3062.5,5000,784.8377993
3125,5000,771.9782714
3187.5,5000,757.0564453
3250,5000,748.9170178
3312.5,5000,735.8315104
3375,5000,722.1460034
3437.5,5000,724.0694681
3500,5000,727.6201452
3562.5,5000,721.5567441
3625,5000,716.4977102
3687.5,5000,715.8006631
3750,5000,712.0380642
3812.5,5000,696.4818123
3875,5000,684.2716859
3937.5,5000,680.6203132
4000,5000,681.1414456
4062.5,5000,670.2775886
4125,5000,658.3791002
4187.5,5000,638.7740183
4250,5000,619.3561833
4312.5,5000,616.9829719
4375,5000,605.535582
4437.5,5000,602.5859353
4500,5000,588.222632
4562.5,5000,590.933099
4625,5000,585.1494975
4687.5,5000,590.5149245
4750,5000,587.2169859
4812.5,5000,597.2567846
4875,5000,612.7043069
4937.5,5000,620.2288014
5000,5000,633.522029
5062.5,5000,639.7513274
5125,5000,651.6871016
5187.5,5000,656.5834147
5250,5000,662.6418992
5312.5,5000,652.5405973
5375,5000,650.7240234
5437.5,5000,652.6073887
5500,5000,652.0030002
5562.5,5000,654.0525344
5625,5000,664.7234667
5687.5,5000,664.6043255
5750,5000,664.9127969
5812.5,5000,654.4959065
5875,5000,641.6211726
5937.5,5000,644.9810115
6000,5000,649.0562142
6062.5,5000,636.9941241
6125,5000,638.0772453
6187.5,5000,631.5127537
6250,5000,631.8528182
6312.5,5000,640.0098202
6375,5000,651.7559316
6437.5,5000,663.4089183
6500,5000,672.5282559
6562.5,5000,672.0313476
6625,5000,678.5122327
6687.5,5000,688.4931144
6750,5000,696.3022836
6812.5,5000,692.8049083
6875,5000,695.2043153
6937.5,5000,697.6465816
7000,5000,693.3302321
7062.5,5000,692.734
7125,5000,699.1182943
7187.5,5000,694.011217
7250,5000,692.8586502
7312.5,5000,680.374805
7375,5000,663.7233487
7437.5,5000,659.0582891
7500,5000,648.3073401
7562.5,5000,641.2374311
7625,5000,633.5435793
7687.5,5000,632.3039019
7750,5000,631.6369034
7812.5,5000,633.6924765
7875,5000,629.5717703
7937.5,5000,621.7530312
8000,5000,612.6261141
8062.5,5000,601.9453704
8125,5000,590.5869112
8187.5,5000,584.0018682
8250,5000,574.3746589
8312.5,5000,569.896227
8375,5000,561.9269058
8437.5,5000,548.4790685
8500,5000,540.5753761
8562.5,5000,522.7160037
8625,5000,496.4093628
8687.5,5000,482.3626461
8750,5000,465.9747448
8812.5,5000,458.0298597
8875,5000,445.7267292
8937.5,5000,426.5667189
9000,5000,404.892631
1000,5062.5,926.5002647
1062.5,5062.5,919.3824164
1125,5062.5,908.3337596
1187.5,5062.5,910.4537104
1250,5062.5,900.4314228
1312.5,5062.5,887.0845398
1375,5062.5,882.9244183
1437.5,5062.5,871.5643166
1500,5062.5,863.6586217
1562.5,5062.5,863.9407686
1625,5062.5,851.1079637
1687.5,5062.5,852.3417671
1750,5062.5,853.6042751
1812.5,5062.5,836.302987
1875,5062.5,833.6584744
1937.5,5062.5,838.5994758
2000,5062.5,833.6273703
2062.5,5062.5,833.8647615
2125,5062.5,826.2616933
2187.5,5062.5,826.8331436
2250,5062.5,818.2009763
2312.5,5062.5,828.3006346
2375,5062.5,823.1920941
2437.5,5062.5,821.246968
2500,5062.5,839.0361519
2562.5,5062.5,836.2892866
2625,5062.5,822.0472543
2687.5,5062.5,827.711485
2750,5062.5,819.3508396
2812.5,5062.5,812.3024807
2875,5062.5,814.0874279
2937.5,5062.5,801.4071143
3000,5062.5,793.6075805
3062.5,5062.5,778.9690855
3125,5062.5,766.5849608
3187.5,5062.5,765.9995036
3250,5062.5,760.0379173
3312.5,5062.5,750.3865891
3375,5062.5,737.3699515
3437.5,5062.5,732.2148461
3500,5062.5,731.9557859
3562.5,5062.5,727.9577861
3625,5062.5,721.6680548
3687.5,5062.5,735.2742694
3750,5062.5,727.4608535
3812.5,5062.5,707.415681
3875,5062.5,695.7733523
3937.5,5062.5,692.9229649
4000,5062.5,690.4568775
4062.5,5062.5,672.6564983
4125,5062.5,662.0265924
4187.5,5062.5,652.1678092
4250,5062.5,635.7220402
4312.5,5062.5,631.4138715
4375,5062.5,622.8612914
4437.5,5062.5,615.0869363
4500,5062.5,599.2969077
4562.5,5062.5,602.6922549
4625,5062.5,606.5727398
4687.5,5062.5,605.0738996
4750,5062.5,609.1551779
4812.5,5062.5,610.3882034
4875,5062.5,622.6432835
4937.5,5062.5,627.8362224
5000,5062.5,640.1215279
5062.5,5062.5,641.6512227
5125,5062.5,659.4493048
5187.5,5062.5,665.0933186
5250,5062.5,664.0671635
5312.5,5062.5,655.6146878
5375,5062.5,653.5575747
5437.5,5062.5,659.1026762
5500,5062.5,657.685721
5562.5,5062.5,659.2412522
5625,5062.5,662.0607863
5687.5,5062.5,658.5312335
5750,5062.5,671.152857
5812.5,5062.5,660.2417673
5875,5062.5,645.6494678
5937.5,5062.5,650.238153
6000,5062.5,645.9701446
6062.5,5062.5,642.8969831
6125,5062.5,642.725045
6187.5,5062.5,649.5430458
6250,5062.5,654.4334138
6312.5,5062.5,656.3178061
6375,5062.5,664.3409917
6437.5,5062.5,678.7209812
6500,5062.5,676.9480135
6562.5,5062.5,679.991878
6625,5062.5,689.6121371
6687.5,5062.5,698.8618807
6750,5062.5,709.499946
6812.5,5062.5,704.0050686
6875,5062.5,703.2727988
6937.5,5062.5,705.8500491
7000,5062.5,704.471753
7062.5,5062.5,704.3158575
7125,5062.5,712.2369317
7187.5,5062.5,710.2080645
7250,5062.5,701.1504235
7312.5,5062.5,689.5937418
7375,5062.5,676.4153809
7437.5,5062.5,676.7765239
7500,5062.5,664.9382752
7562.5,5062.5,658.4596847
7625,5062.5,651.6685159
7687.5,5062.5,642.7994602
7750,5062.5,640.446923
7812.5,5062.5,634.3635937
7875,5062.5,629.7519105
7937.5,5062.5,620.8630522
8000,5062.5,617.5906225
8062.5,5062.5,609.0261561
8125,5062.5,590.2380498
8187.5,5062.5,584.7394254
8250,5062.5,579.1384953
8312.5,5062.5,568.8159226
8375,5062.5,561.9898967
8437.5,5062.5,546.3252596
8500,5062.5,537.0447828
8562.5,5062.5,516.7402215
8625,5062.5,505.5099211
8687.5,5062.5,493.8033189
8750,5062.5,472.0206885
8812.5,5062.5,460.7656355
8875,5062.5,445.1187374
8937.5,5062.5,428.8937066
9000,5062.5,411.9126434
1000,5125,931.4073299
1062.5,5125,929.6976328
1125,5125,921.7835356
1187.5,5125,917.4996666
1250,5125,910.4492337
1312.5,5125,895.954926
1375,5125,879.9136177
1437.5,5125,865.3137278
1500,5125,858.6437812
1562.5,5125,849.150961
1625,5125,846.4080164
1687.5,5125,843.095297
1750,5125,849.3718426
1812.5,5125,839.3979064
1875,5125,830.2895759
1937.5,5125,825.1444249
2000,5125,821.6639388
2062.5,5125,817.7251561
2125,5125,815.78127
2187.5,5125,809.7841676
2250,5125,818.8770698
2312.5,5125,820.7645741
2375,5125,824.4250865
2437.5,5125,826.5829437
2500,5125,841.810558
2562.5,5125,838.3446269
2625,5125,825.7010459
2687.5,5125,829.1897486
2750,5125,823.6093153
2812.5,5125,817.565353
2875,5125,809.5734973
2937.5,5125,797.2151954
3000,5125,789.8569261
3062.5,5125,780.8250099
3125,5125,767.7551012
3187.5,5125,767.8553006
3250,5125,763.5693769
3312.5,5125,757.185088
3375,5125,750.4754081
3437.5,5125,738.6390665
3500,5125,734.8362591
3562.5,5125,731.9309487
3625,5125,735.2616443
3687.5,5125,742.2744037
3750,5125,745.9154325
3812.5,5125,728.0741827
3875,5125,709.1368437
3937.5,5125,706.084569
4000,5125,697.8921523
4062.5,5125,678.9466844
4125,5125,660.5087987
4187.5,5125,658.5258166
4250,5125,652.2639264
4312.5,5125,649.1911329
4375,5125,637.4484312
4437.5,5125,621.1489938
4500,5125,612.4430854
4562.5,5125,622.0097135
4625,5125,619.1660338
4687.5,5125,614.9261518
4750,5125,626.2528917
4812.5,5125,628.7145681
4875,5125,635.3981097
4937.5,5125,645.649924
5000,5125,653.7077766
5062.5,5125,652.4252116
5125,5125,655.405388
5187.5,5125,662.8388947
5250,5125,671.3594795
5312.5,5125,658.0397511
5375,5125,646.5628309
5437.5,5125,655.5889866
5500,5125,664.1295993
5562.5,5125,663.9147909
5625,5125,655.3774135
5687.5,5125,654.4015596
5750,5125,665.8959756
5812.5,5125,662.5403536
5875,5125,661.7273283
5937.5,5125,659.0404758
6000,5125,655.7593378
6062.5,5125,648.5052003
6125,5125,646.1618472
6187.5,5125,651.4494496
6250,5125,663.7966549
6312.5,5125,664.5862588
6375,5125,673.5075367
6437.5,5125,682.9015901
6500,5125,683.3953505
6562.5,5125,690.8087901
6625,5125,696.7081839
6687.5,5125,696.7090998
6750,5125,706.7903766
6812.5,5125,712.8102207
6875,5125,712.0047999
6937.5,5125,714.5018247
7000,5125,713.3632302
7062.5,5125,724.5849738
7125,5125,723.4022465
7187.5,5125,724.7733615
7250,5125,709.807012
7312.5,5125,701.7745052
7375,5125,685.0832845
7437.5,5125,687.3669562
7500,5125,685.4508204
7562.5,5125,672.5373959
7625,5125,659.4783124
7687.5,5125,652.8031748
7750,5125,648.8569984
7812.5,5125,645.7698091
7875,5125,635.7137407
7937.5,5125,627.6106166
8000,5125,615.4176439
8062.5,5125,603.1350559
8125,5125,596.2499624
8187.5,5125,586.6470361
8250,5125,573.1649428
8312.5,5125,563.678241
8375,5125,556.509928
8437.5,5125,536.5952956
8500,5125,528.7547056
8562.5,5125,514.19845
8625,5125,512.0522553
8687.5,5125,492.2392227
8750,5125,481.3733013
8812.5,5125,457.4185685
8875,5125,443.1633094
8937.5,5125,429.0862135
9000,5125,420.1898989
1000,5187.5,944.3500249
1062.5,5187.5,938.0475277
1125,5187.5,931.1009009
1187.5,5187.5,918.1118711
1250,5187.5,907.5896874
1312.5,5187.5,894.4286937
1375,5187.5,879.1405965
1437.5,5187.5,868.1163535
1500,5187.5,857.0821139
1562.5,5187.5,848.2683555
1625,5187.5,851.1658128
1687.5,5187.5,850.6500783
1750,5187.5,852.1516757
1812.5,5187.5,845.0211768
1875,5187.5,837.8569741
1937.5,5187.5,819.0145966
2000,5187.5,815.3838451
2062.5,5187.5,811.2131384
2125,5187.5,816.7307961
2187.5,5187.5,816.0314303
2250,5187.5,816.2160042
2312.5,5187.5,823.3142492
2375,5187.5,829.4173382
2437.5,5187.5,833.0417268
2500,5187.5,846.4568127
2562.5,5187.5,833.9967402
2625,5187.5,829.5372502
2687.5,5187.5,824.422642
2750,5187.5,824.6617045
2812.5,5187.5,809.3178202
2875,5187.5,800.0694155
2937.5,5187.5,785.5096863
3000,5187.5,768.4117635
3062.5,5187.5,768.0651961
3125,5187.5,770.0359706
3187.5,5187.5,768.6714371
3250,5187.5,767.1949561
3312.5,5187.5,766.3276157
3375,5187.5,756.2406322
3437.5,5187.5,746.7594045
3500,5187.5,738.6127653
3562.5,5187.5,738.5930096
3625,5187.5,744.0783123
3687.5,5187.5,746.7852449
3750,5187.5,746.8707251
3812.5,5187.5,739.3557363
3875,5187.5,725.7278701
3937.5,5187.5,711.6242354
4000,5187.5,703.552391
4062.5,5187.5,687.8619783
4125,5187.5,673.9167322
4187.5,5187.5,670.6917988
4250,5187.5,667.4179123
4312.5,5187.5,657.4816918
4375,5187.5,649.5519274
4437.5,5187.5,633.8330897
4500,5187.5,631.5320845
4562.5,5187.5,633.1113835
4625,5187.5,627.352803
4687.5,5187.5,630.04379
4750,5187.5,636.2661329
4812.5,5187.5,631.6854273
4875,5187.5,643.852913
4937.5,5187.5,649.0117122
5000,5187.5,651.6583502
5062.5,5187.5,654.3321066
5125,5187.5,653.4882689
5187.5,5187.5,658.5395776
5250,5187.5,661.4575697
5312.5,5187.5,650.2220433
5375,5187.5,647.7899691
5437.5,5187.5,652.0313899
5500,5187.5,654.7858804
5562.5,5187.5,661.0838971
5625,5187.5,654.6835388
5687.5,5187.5,664.6610848
5750,5187.5,666.8812743
5812.5,5187.5,665.1339584
5875,5187.5,657.5114809
5937.5,5187.5,659.8867928
6000,5187.5,659.2131922
6062.5,5187.5,656.1356295
6125,5187.5,659.0098836
6187.5,5187.5,670.970371
6250,5187.5,686.5647985
6312.5,5187.5,687.4257342
6375,5187.5,690.5354608
6437.5,5187.5,693.459178
6500,5187.5,692.9421776
6562.5,5187.5,700.0268056
6625,5187.5,711.9173269
6687.5,5187.5,717.3381159
6750,5187.5,726.611121
6812.5,5187.5,729.399214
6875,5187.5,724.0394746
6937.5,5187.5,724.777943
7000,5187.5,729.1565563
7062.5,5187.5,725.1371856
7125,5187.5,727.3832948
7187.5,5187.5,723.9438309
7250,5187.5,712.1071097
7312.5,5187.5,703.4067889
7375,5187.5,699.1059409
7437.5,5187.5,705.57411
7500,5187.5,697.0578248
7562.5,5187.5,685.187601
7625,5187.5,679.2226155
7687.5,5187.5,662.3050601
7750,5187.5,647.8135806
7812.5,5187.5,652.7527716
7875,5187.5,634.8873206
7937.5,5187.5,630.3104189
8000,5187.5,616.7490048
8062.5,5187.5,602.3629206
8125,5187.5,597.3066062
8187.5,5187.5,584.2314556
8250,5187.5,567.599271
8312.5,5187.5,562.516118
8375,5187.5,556.1622811
8437.5,5187.5,541.013331
8500,5187.5,522.675043
8562.5,5187.5,513.007504
8625,5187.5,510.4800252
8687.5,5187.5,496.1112919
8750,5187.5,489.3239438
8812.5,5187.5,465.7971875
8875,5187.5,449.9997309
8937.5,5187.5,435.67146
9000,5187.5,423.4253973
1000,5250,957.51328
1062.5,5250,945.2525266
1125,5250,937.2170174
1187.5,5250,927.0792771
1250,5250,919.1503223
1312.5,5250,903.400169
1375,5250,882.7323587
1437.5,5250,872.6126601
1500,5250,858.5102279
1562.5,5250,855.2353608
1625,5250,853.0116963
1687.5,5250,850.9979128
1750,5250,843.7051967
1812.5,5250,838.5381824
1875,5250,830.2039718
1937.5,5250,816.6887962
2000,5250,808.4670887
2062.5,5250,813.6927703
2125,5250,816.9523897
2187.5,5250,817.7920793
2250,5250,816.4936319
2312.5,5250,824.6919942
2375,5250,824.8942638
2437.5,5250,834.3441835
2500,5250,846.8020389
2562.5,5250,832.9776434
2625,5250,826.1961348
2687.5,5250,830.4193125
2750,5250,822.5541758
2812.5,5250,805.1272216
2875,5250,790.6352754
2937.5,5250,776.9107709
3000,5250,762.2375602
3062.5,5250,761.8985278
3125,5250,768.8928761
3187.5,5250,776.0937543
3250,5250,776.2537027
3312.5,5250,766.1431444
3375,5250,770.094091
3437.5,5250,756.6371428
3500,5250,744.3713319
3562.5,5250,749.8635113
3625,5250,750.3385768
3687.5,5250,751.8196239
3750,5250,754.6970525
3812.5,5250,745.836721
3875,5250,733.3577998
3937.5,5250,719.5565139
4000,5250,711.1720418
4062.5,5250,702.2581976
4125,5250,690.4984808
4187.5,5250,687.0255171
4250,5250,679.453559
4312.5,5250,665.7091264
4375,5250,657.9699408
4437.5,5250,644.4692217
4500,5250,636.7647178
4562.5,5250,639.1480404
4625,5250,637.5953951
4687.5,5250,646.7262945
4750,5250,647.1653351
4812.5,5250,646.6026111
4875,5250,643.8517868
4937.5,5250,649.4623637
5000,5250,651.921092
5062.5,5250,647.4033119
5125,5250,645.0641464
5187.5,5250,648.5679171
